"","item_no","index","IC_LT_alt_targ","IC_ST_alt_max","VLrc_real","Mpc","prog_name","orig_prog","discrimination","difficulty","guessing","inattention","answer"
"4054",4054,1448,10.67351652,12.87843415,7,0.274970546,"prog11_I-IV-bVII-IV_2_aug_1s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-0.993669656915184,0.16,0.97,2
"4055",4055,1111,11.85545237,12.87843415,17,0.650691677,"prog08_I-IV-bVII-I_4_dim_3s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.99147605582683,0.16,0.97,4
"4056",4056,3609,11.02648727,12.87843415,9,0.818045437,"prog26_I-V-I-II_3_aug_1f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.20910846917558,0.16,0.97,3
"4057",4057,2739,10.06135362,12.99388189,17,0.742483976,"prog20_I-ii-bVII-I_3_min_1f.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-0.86720438897382,0.16,0.97,3
"4058",4058,569,9.99372363,12.99388189,17,0.852723303,"prog05_I-bVII-IV-I_2_maj_3f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-0.920417946369497,0.16,0.97,2
"4059",4059,2538,11.67344508,12.87843415,13,0.758987225,"prog18_I-II-V-II_4_aug_6.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.15295752733276,0.16,0.97,4
"4060",4060,3465,10.93849807,12.87843415,14,0.704981789,"prog25_I-II-I-V_3_dim_5s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.03451672071885,0.16,0.97,3
"4061",4061,2894,10.92638963,12.87843415,12,0.263660845,"prog21_I-IV-I-bVII_3_dim_2f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.893506896232235,0.16,0.97,3
"4062",4062,1970,11.91401468,13.57872648,7,0.758987225,"prog14_I-bVII-I-IV_4_aug_4f.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-1.33423427250184,0.16,0.97,4
"4063",4063,949,10.86995882,12.87843415,4,0.947912509,"prog07_I-II-V-I_4_maj_5f.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.40399922283599,0.16,0.97,4
"4064",4064,3114,9.161982611,12.99388189,5,0.415467213,"prog23_i-bVI-bVII-i_2_min_0.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.00082994608683,0.16,0.97,2
"4065",4065,805,7.172768138,12.87843415,12,0.742483976,"prog06_I-IV-V-I_4_maj_3s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.711437018324516,0.16,0.97,4
"4066",4066,4920,10.95366093,12.87843415,10,0.670636286,"prog35_I-V-bvo-V_4_dim_4s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.10413842322319,0.16,0.97,4
"4067",4067,2380,11.29081212,12.78478819,12,0.283908366,"prog17_i-bVI-bVII-bIII_4_dim_3s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.913758506464837,0.16,0.97,4
"4068",4068,852,9.806794706,12.99388189,17,0.852723303,"prog07_I-II-V-I_2_maj_3s.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-0.873355138272124,0.16,0.97,2
"4069",4069,4234,10.13471449,13.57937487,16,0.259739858,"prog31_i-bVII-i-bVII_2_maj_2s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.688586185247778,0.16,0.97,2
"4070",4070,4515,10.49199768,2.69979162,9,-2.22e-16,"prog33_I-ii-I-ii_2_maj_1s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.810399518651238,0.16,0.97,2
"4071",4071,1452,10.94644015,12.87843415,11,0.818045437,"prog11_I-IV-bVII-IV_2_aug_3s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.14147467490516,0.16,0.97,2
"4072",4072,3121,10.46526865,12.99388189,9,0.852723303,"prog23_i-bVI-bVII-i_2_min_4f.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.19828361495602,0.16,0.97,2
"4073",4073,4498,11.00227497,12.87843415,2,0.569809353,"prog32_I-viio-IV-I_4_dim_5f.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.32222547056152,0.16,0.97,4
"4074",4074,152,9.806794706,13.57937487,12,0.852723303,"prog02_I-IV-I-IV_2_maj_6.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.04916737740349,0.16,0.97,2
"4075",4075,4033,11.03045312,12.99388189,11,0.758987225,"prog29_I-IV-V-IV_3_aug_1s.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.14496901718935,0.16,0.97,3
"4076",4076,2661,12.11105045,12.78478819,6,0.263660845,"prog19_I-vi-IV-V_4_dim_3f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.14719921206021,0.16,0.97,4
"4077",4077,3093,12.46028914,12.87843415,11,0.758987225,"prog22_I-V-IV-V_4_aug_1s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.27500005946315,0.16,0.97,4
"4078",4078,4812,10.6174509,12.87843415,11,0.678859805,"prog35_I-V-bvo-V_2_min_3s.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.07109671270555,0.16,0.97,2
"4079",4079,4271,10.93332969,13.57937487,14,0.818045437,"prog31_i-bVII-i-bVII_2_aug_3f.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.05119447985259,0.16,0.97,2
"4080",4080,141,11.88406437,13.57937487,13,0.758987225,"prog01_I-V-I-V_4_aug_6.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.16327953224024,0.16,0.97,4
"4081",4081,719,8.927562055,12.99388189,5,0.241603715,"prog06_I-IV-V-I_2_min_1s.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.87236887263927,0.16,0.97,2
"4082",4082,1778,11.02648727,12.99388189,9,0.758987225,"prog13_I-V-II-V_3_aug_2f.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.16457754949903,0.16,0.97,3
"4083",4083,4558,10.90414525,13.57937487,10,0.274970546,"prog33_I-ii-I-ii_2_aug_5s.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-0.916571219233709,0.16,0.97,2
"4084",4084,625,8.134900909,12.99388189,5,0.7487108,"prog05_I-bVII-IV-I_3_min_1s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.05409725116364,0.16,0.97,3
"4085",4085,3222,11.98771992,12.87843415,11,0.622403636,"prog23_i-bVI-bVII-i_4_dim_1s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.18293580780495,0.16,0.97,4
"4086",4086,2611,11.00496348,12.78478819,10,0.622403636,"prog19_I-vi-IV-V_3_dim_1s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.11642818125741,0.16,0.97,3
"4087",4087,3566,10.94644015,12.87843415,8,0.818045437,"prog26_I-V-I-II_2_aug_3f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-1.27719405054596,0.16,0.97,2
"4088",4088,3875,10.78358212,12.78478819,7,0.933428519,"prog28_I-II-V-iii_3_min_5f.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.31075536620249,0.16,0.97,3
"4089",4089,714,10.31532982,12.99388189,4,0.947912509,"prog06_I-IV-V-I_2_maj_5f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-1.33501460996939,0.16,0.97,2
"4090",4090,3059,10.55082118,12.87843415,8,0.580018445,"prog22_I-V-IV-V_4_maj_2s.mp3","original_prog22_I-V-IV-V.mp3",1.48242098468641,-1.10078508344428,0.16,0.97,4
"4091",4091,23,10.6174509,13.57937487,10,0.860980469,"prog01_I-V-I-V_2_min_6.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.17240251668167,0.16,0.97,2
"4092",4092,2039,9.747932947,12.87843415,14,0.7487108,"prog15_I-V-I-IV_3_min_3s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-0.946928588823277,0.16,0.97,3
"4093",4093,645,11.02430432,12.99388189,6,0.72522931,"prog05_I-bVII-IV-I_3_dim_5s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.28861448416779,0.16,0.97,3
"4094",4094,2282,10.91143021,12.78478819,10,0.622403636,"prog17_i-bVI-bVII-bIII_2_dim_1s.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.09562460237168,0.16,0.97,2
"4095",4095,3246,10.49199768,3.698495583,8,-2.22e-16,"prog24_I-II-iii-I_2_maj_2f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-0.809228849086795,0.16,0.97,2
"4096",4096,3575,8.710925227,12.87843415,16,0.600184932,"prog26_I-V-I-II_3_maj_2f.mp3","original_prog26_I-V-I-II.mp3",1.48242098468641,-0.714918679714263,0.16,0.97,3
"4097",4097,2549,9.806794706,12.78478819,8,0.852723303,"prog19_I-vi-IV-V_2_maj_5s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.17142091520513,0.16,0.97,2
"4098",4098,3899,11.04256156,12.78478819,5,0.818045437,"prog28_I-II-V-iii_3_aug_5f.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.34561670572471,0.16,0.97,3
"4099",4099,3344,11.13327434,12.87843415,14,0.839758303,"prog24_I-II-iii-I_4_maj_4f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.10048079014647,0.16,0.97,4
"4100",4100,1054,10.80779523,12.99388189,3,0.860980469,"prog08_I-IV-bVII-I_3_min_4s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.37738816514711,0.16,0.97,3
"4101",4101,51,6.967002049,12.87900881,8,0.415467213,"prog01_I-V-I-V_3_maj_2s.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-0.658742046923146,0.16,0.97,3
"4102",4102,370,11.02648727,12.99388189,12,0.818045437,"prog03_I-V-II-I_3_aug_3f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-1.12449877780211,0.16,0.97,3
"4103",4103,604,10.67351652,12.99388189,15,0.274970546,"prog05_I-bVII-IV-I_2_aug_2s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-0.780307954795038,0.16,0.97,2
"4104",4104,982,11.67344508,12.87843415,13,0.818045437,"prog07_I-II-V-I_4_aug_3s.mp3","original_prog07_I-II-V-I.mp3",1.48242098468641,-1.15488456009845,0.16,0.97,4
"4105",4105,2029,9.648209364,12.87843415,6,0.600184932,"prog15_I-V-I-IV_3_maj_4s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.08149342559317,0.16,0.97,3
"4106",4106,4350,11.50792175,13.57937487,12,0.443290865,"prog31_i-bVII-i-bVII_4_dim_1s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-1.01249882755663,0.16,0.97,4
"4107",4107,1822,11.78145552,12.87843415,1,0.758987225,"prog13_I-V-II-V_4_aug_0.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.49008896753327,0.16,0.97,4
"4108",4108,266,11.76172068,13.57937487,10,0.54559929,"prog02_I-IV-I-IV_4_dim_4f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-1.15584951118228,0.16,0.97,4
"4109",4109,1179,10.58811909,2.998660006,8,-2.22e-16,"prog09_I-II-I-II_3_maj_2s.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.830232841624141,0.16,0.97,3
"4110",4110,215,10.92638963,12.87900881,12,0.263660845,"prog02_I-IV-I-IV_3_dim_2f.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.870398800368059,0.16,0.97,3
"4111",4111,4784,10.97556041,12.87843415,13,0.427779581,"prog34_I-V-bvo-I_4_aug_1f.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.952994188719092,0.16,0.97,4
"4112",4112,4501,10.94078936,12.87843415,1,0.48744978,"prog32_I-viio-IV-I_4_aug_0.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.26519163641177,0.16,0.97,4
"4113",4113,2248,11.89324846,12.87843415,7,0.48744978,"prog16_I-bVII-IV-bVII_4_aug_2f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-1.22316178760148,0.16,0.97,4
"4114",4114,1534,11.26626284,12.87843415,8,0.828625868,"prog11_I-IV-bVII-IV_4_dim_3s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.28049494834054,0.16,0.97,4
"4115",4115,543,11.9727487,12.87843415,15,0.283908366,"prog04_I-V-IV-I_4_dim_1s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-0.904347913403489,0.16,0.97,4
"4116",4116,4326,6.654965941,13.57937487,8,0.496172429,"prog31_i-bVII-i-bVII_4_maj_1s.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.670099933529774,0.16,0.97,4
"4117",4117,639,10.94214032,12.99388189,2,0.704981789,"prog05_I-bVII-IV-I_3_dim_2s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.36438034583332,0.16,0.97,3
"4118",4118,2524,11.6515456,12.87843415,2,0.569809353,"prog18_I-II-V-II_4_dim_5f.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.36640016527532,0.16,0.97,4
"4119",4119,3765,10.32469678,12.78478819,17,0.678859805,"prog27_I-IV-ii-bVII_4_maj_3f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-0.84773208811133,0.16,0.97,4
"4120",4120,192,9.062258634,12.87900881,8,0.600184932,"prog02_I-IV-I-IV_3_maj_2s.mp3","original_prog02_I-IV-I-IV.mp3",1.48242098468641,-0.948507731621769,0.16,0.97,3
"4121",4121,1942,9.214253333,13.57872648,9,0.259739858,"prog14_I-bVII-I-IV_4_min_2f.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.778479049847839,0.16,0.97,4
"4122",4122,2784,11.19107794,12.87843415,12,0.580018445,"prog20_I-ii-bVII-I_4_maj_6.mp3","original_prog20_I-ii-bVII-I.mp3",1.48242098468641,-1.03309140034088,0.16,0.97,4
"4123",4123,2322,10.38600636,12.78478819,13,0.496172429,"prog17_i-bVI-bVII-bIII_3_min_4f.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-0.922989673862361,0.16,0.97,3
"4124",4124,2847,10.92454067,12.87843415,8,0.703285961,"prog21_I-IV-I-bVII_2_dim_2f.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-1.20232844930313,0.16,0.97,2
"4125",4125,701,11.89324846,12.87843415,9,0.48744978,"prog05_I-bVII-IV-I_4_aug_4f.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.19526125960269,0.16,0.97,4
"4126",4126,4742,11.02648727,12.99388189,10,0.274970546,"prog34_I-V-bvo-I_3_aug_3s.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.960423481832975,0.16,0.97,3
"4127",4127,998,9.806794706,12.99388189,12,0.852723303,"prog08_I-IV-bVII-I_2_maj_6.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.0203498885063,0.16,0.97,2
"4128",4128,1816,10.72087583,12.87843415,12,0.283908366,"prog13_I-V-II-V_4_dim_3s.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-0.856212400536451,0.16,0.97,4
"4129",4129,2578,10.94644015,12.78478819,12,0.818045437,"prog19_I-vi-IV-V_2_aug_2s.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.15359944732307,0.16,0.97,2
"4130",4130,4525,10.25656879,13.57937487,8,0.496172429,"prog33_I-ii-I-ii_2_min_1f.mp3","original_prog33_I-ii-I-ii.mp3",1.48242098468641,-1.02655978062399,0.16,0.97,2
"4131",4131,1985,9.99372363,12.87843415,16,0.852723303,"prog15_I-V-I-IV_2_maj_6.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-0.967903177632876,0.16,0.97,2
"4132",4132,2285,10.91143021,12.78478819,6,0.828625868,"prog17_i-bVI-bVII-bIII_2_dim_3f.mp3","original_prog17_i-bVI-bVII-bIII.mp3",1.48242098468641,-1.31532584407044,0.16,0.97,2
"4133",4133,4405,10.92454067,12.99388189,4,0.650691677,"prog32_I-viio-IV-I_2_dim_5s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.27792655290728,0.16,0.97,2
"4134",4134,3310,10.81990368,12.99388189,10,0.860980469,"prog24_I-II-iii-I_3_min_4s.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.21047032966987,0.16,0.97,3
"4135",4135,999,9.444154155,12.99388189,12,0.655551937,"prog08_I-IV-bVII-I_2_min_0.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-0.900049787379253,0.16,0.97,2
"4136",4136,3791,11.60996194,12.78478819,10,0.650691677,"prog27_I-IV-ii-bVII_4_dim_4f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.17765471234323,0.16,0.97,4
"4137",4137,1976,8.797649093,12.87843415,8,0.742483976,"prog15_I-V-I-IV_2_maj_1s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-0.996142816734489,0.16,0.97,2
"4138",4138,3380,11.71179029,12.87843415,13,0.48744978,"prog24_I-II-iii-I_4_aug_4f.mp3","original_prog24_I-II-iii-I.mp3",1.48242098468641,-1.02939462024036,0.16,0.97,4
"4139",4139,1775,10.94310217,12.99388189,1,0.48744978,"prog13_I-V-II-V_3_aug_0.mp3","original_prog13_I-V-II-V.mp3",1.48242098468641,-1.31113535363924,0.16,0.97,3
"4140",4140,334,7.249426266,12.99388189,12,0.742483976,"prog03_I-V-II-I_3_maj_3f.mp3","original_prog03_I-V-II-I.mp3",1.48242098468641,-0.732018468461251,0.16,0.97,3
"4141",4141,3957,10.31532982,12.87843415,4,0.947912509,"prog29_I-IV-V-IV_2_maj_5f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.37289495205947,0.16,0.97,2
"4142",4142,4462,10.97556041,12.99388189,5,0.493713246,"prog32_I-viio-IV-I_3_aug_4s.mp3","original_prog32_I-viio-IV-I.mp3",1.48242098468641,-1.16360387324174,0.16,0.97,3
"4143",4143,3140,10.93332969,12.99388189,7,0.274970546,"prog23_i-bVI-bVII-i_2_aug_1s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.02203987004854,0.16,0.97,2
"4144",4144,1243,8.989757189,13.57937487,7,0.259739858,"prog09_I-II-I-II_4_min_5f.mp3","original_prog09_I-II-I-II.mp3",1.48242098468641,-0.825244714909203,0.16,0.97,4
"4145",4145,3752,11.03045312,12.78478819,8,0.818045437,"prog27_I-IV-ii-bVII_3_aug_2f.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.24552919067861,0.16,0.97,3
"4146",4146,132,11.88406437,13.57937487,7,0.818045437,"prog01_I-V-I-V_4_aug_1s.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.32107184006979,0.16,0.97,4
"4147",4147,1009,10.6174509,12.99388189,7,0.678859805,"prog08_I-IV-bVII-I_2_min_5s.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.1919143143436,0.16,0.97,2
"4148",4148,2535,11.67344508,12.87843415,9,0.48744978,"prog18_I-II-V-II_4_aug_4s.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.12855889872454,0.16,0.97,4
"4149",4149,546,12.43838966,12.87843415,6,0.443290865,"prog04_I-V-IV-I_4_dim_3f.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.26410825576369,0.16,0.97,4
"4150",4150,1429,10.6174509,12.87843415,7,0.860980469,"prog11_I-IV-bVII-IV_2_min_4f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.24411537248387,0.16,0.97,2
"4151",4151,2879,8.762456873,12.87843415,11,0.259739858,"prog21_I-IV-I-bVII_3_min_0.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.699534403513577,0.16,0.97,3
"4152",4152,4324,11.04585099,12.87900881,14,0.48744978,"prog31_i-bVII-i-bVII_3_aug_6.mp3","original_prog31_i-bVII-i-bVII.mp3",1.48242098468641,-0.921445939155926,0.16,0.97,3
"4153",4153,3419,10.92454067,12.87843415,8,0.569809353,"prog25_I-II-I-V_2_dim_6.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.12076571724785,0.16,0.97,2
"4154",4154,3136,10.91143021,12.99388189,6,0.569809353,"prog23_i-bVI-bVII-i_2_dim_5s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-1.19091252053093,0.16,0.97,2
"4155",4155,3189,11.03358282,12.99388189,15,0.274970546,"prog23_i-bVI-bVII-i_3_aug_2s.mp3","original_prog23_i-bVI-bVII-i.mp3",1.48242098468641,-0.829519015835956,0.16,0.97,3
"4156",4156,2442,10.94644015,12.87843415,5,0.48744978,"prog18_I-II-V-II_2_aug_5f.mp3","original_prog18_I-II-V-II.mp3",1.48242098468641,-1.19626764368678,0.16,0.97,2
"4157",4157,1660,8.613946711,13.57937487,9,0.494142086,"prog12_I-bVII-I-bVII_4_min_2f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-0.834046924868927,0.16,0.97,4
"4158",4158,4759,10.7901622,12.87843415,11,0.263660845,"prog34_I-V-bvo-I_4_min_0.mp3","original_prog34_I-V-bvo-I.mp3",1.48242098468641,-0.90384142004479,0.16,0.97,4
"4159",4159,622,10.09348728,12.99388189,12,0.852723303,"prog05_I-bVII-IV-I_3_maj_6.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.05817489624124,0.16,0.97,3
"4160",4160,2563,10.84237666,12.78478819,9,0.263660845,"prog19_I-vi-IV-V_2_dim_1f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-0.976244245670621,0.16,0.97,2
"4161",4161,4877,11.02648727,12.99388189,4,0.48744978,"prog35_I-V-bvo-V_3_aug_0.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-1.20368057205856,0.16,0.97,3
"4162",4162,1026,10.94644015,12.99388189,7,0.48744978,"prog08_I-IV-bVII-I_2_aug_2f.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.1142664987107,0.16,0.97,2
"4163",4163,2224,10.78341817,12.87843415,9,0.259739858,"prog16_I-bVII-IV-bVII_4_min_2f.mp3","original_prog16_I-bVII-IV-bVII.mp3",1.48242098468641,-0.943252599855545,0.16,0.97,4
"4164",4164,1570,10.68746071,13.57937487,13,0.933428519,"prog12_I-bVII-I-bVII_2_min_4f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.12637060562672,0.16,0.97,2
"4165",4165,1412,10.49199768,3.583047842,8,-2.22e-16,"prog11_I-IV-bVII-IV_2_maj_1s.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-0.842672283120518,0.16,0.97,2
"4166",4166,3981,10.92454067,12.87843415,2,0.72522931,"prog29_I-IV-V-IV_2_dim_5f.mp3","original_prog29_I-IV-V-IV.mp3",1.48242098468641,-1.35156194394142,0.16,0.97,2
"4167",4167,1323,9.326797773,12.87843415,10,0.600184932,"prog10_I-IV-I-V_3_maj_4f.mp3","original_prog10_I-IV-I-V.mp3",1.48242098468641,-0.927633523659634,0.16,0.97,3
"4168",4168,2822,10.49199768,2.584196332,8,-2.22e-16,"prog21_I-IV-I-bVII_2_maj_1s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.848698258482612,0.16,0.97,2
"4169",4169,814,10.9258407,12.87843415,11,0.259739858,"prog06_I-IV-V-I_4_min_2f.mp3","original_prog06_I-IV-V-I.mp3",1.48242098468641,-0.921703082652953,0.16,0.97,4
"4170",4170,107,6.414389696,13.57937487,7,0.241603715,"prog01_I-V-I-V_4_min_1f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-0.569383841558002,0.16,0.97,4
"4171",4171,4845,7.249426266,12.99388189,8,0.742483976,"prog35_I-V-bvo-V_3_maj_2f.mp3","original_prog35_I-V-bvo-V.mp3",1.48242098468641,-0.818153507314677,0.16,0.97,3
"4172",4172,2909,10.98815821,12.87843415,13,0.274970546,"prog21_I-IV-I-bVII_3_aug_3s.mp3","original_prog21_I-IV-I-bVII.mp3",1.48242098468641,-0.827855028475469,0.16,0.97,3
"4173",4173,2602,9.160196151,12.78478819,1,0.580018445,"prog19_I-vi-IV-V_3_min_3f.mp3","original_prog19_I-vi-IV-V.mp3",1.48242098468641,-1.17996161203781,0.16,0.97,3
"4174",4174,469,10.94644015,12.99388189,3,0.818045437,"prog04_I-V-IV-I_2_aug_5s.mp3","original_prog04_I-V-IV-I.mp3",1.48242098468641,-1.37493446695417,0.16,0.97,2
"4175",4175,1984,10.31532982,12.87843415,4,0.947912509,"prog15_I-V-I-IV_2_maj_5s.mp3","original_prog15_I-V-I-IV.mp3",1.48242098468641,-1.37330247579648,0.16,0.97,2
"4176",4176,3706,10.86305505,12.78478819,7,0.48744978,"prog27_I-IV-ii-bVII_2_aug_2s.mp3","original_prog27_I-IV-ii-bVII.mp3",1.48242098468641,-1.10505492336218,0.16,0.97,2
"4177",4177,669,9.707469028,12.87843415,14,0.852723303,"prog05_I-bVII-IV-I_4_maj_6.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-0.9770548386294,0.16,0.97,4
"4178",4178,3841,10.80298531,12.78478819,6,0.54559929,"prog28_I-II-V-iii_2_dim_5s.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.16036534467556,0.16,0.97,2
"4179",4179,92,11.02648727,12.87900881,8,0.818045437,"prog01_I-V-I-V_3_aug_5f.mp3","original_prog01_I-V-I-V.mp3",1.48242098468641,-1.24552919067861,0.16,0.97,3
"4180",4180,4980,10.67351652,13.57937487,17,0.274970546,"prog36_I-viio-I-viio_2_aug_5f.mp3","original_prog36_I-viio-I-viio.mp3",1.48242098468641,-0.722565404715706,0.16,0.97,2
"4181",4181,1490,11.00855363,12.99388189,2,0.72522931,"prog11_I-IV-bVII-IV_3_dim_5f.mp3","original_prog11_I-IV-bVII-IV.mp3",1.48242098468641,-1.40823177929128,0.16,0.97,3
"4182",4182,1940,8.339604335,13.57872648,9,0.496172429,"prog14_I-bVII-I-IV_4_min_1f.mp3","original_prog14_I-bVII-I-IV.mp3",1.48242098468641,-0.815563494999018,0.16,0.97,4
"4183",4183,1625,10.90274896,12.87900881,12,0.622403636,"prog12_I-bVII-I-bVII_3_dim_2f.mp3","original_prog12_I-bVII-I-bVII.mp3",1.48242098468641,-1.05700820783241,0.16,0.97,3
"4184",4184,1124,11.87735185,12.87843415,9,0.818045437,"prog08_I-IV-bVII-I_4_aug_4f.mp3","original_prog08_I-IV-bVII-I.mp3",1.48242098468641,-1.28676276580175,0.16,0.97,4
"4185",4185,3873,10.32484184,12.78478819,9,0.860980469,"prog28_I-II-V-iii_3_min_4f.mp3","original_prog28_I-II-V-iii.mp3",1.48242098468641,-1.19996686688056,0.16,0.97,3
"4186",4186,3498,11.89869546,13.57872648,3,0.839758303,"prog25_I-II-I-V_4_min_4s.mp3","original_prog25_I-II-I-V.mp3",1.48242098468641,-1.49289583774586,0.16,0.97,4
"4187",4187,686,11.51174126,12.87843415,2,0.704981789,"prog05_I-bVII-IV-I_4_dim_2s.mp3","original_prog05_I-bVII-IV-I.mp3",1.48242098468641,-1.40823177929128,0.16,0.97,4
